annotation_id,substantive_target_discourse,clinical_frame_present,lived_experience_frame_present,confidence,source_file,derived_frame
llm_train_02583,True,True,True,medium,annotator_batch_035.jsonl,mixed
llm_train_02584,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02585,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02586,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02587,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02588,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02589,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02590,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02591,True,False,True,medium,annotator_batch_035.jsonl,lived_only
llm_train_02592,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02593,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02594,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02595,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02596,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02597,False,,,medium,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02598,True,False,True,medium,annotator_batch_035.jsonl,lived_only
llm_train_02599,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02600,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02601,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02602,True,True,True,medium,annotator_batch_036.jsonl,mixed
llm_train_02603,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02604,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02605,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02606,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02607,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02608,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02609,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02610,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02611,True,True,True,medium,annotator_batch_036.jsonl,mixed
llm_train_02612,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02613,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02614,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02615,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02616,False,,,medium,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02617,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02618,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02619,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02620,False,,,medium,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02621,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02622,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02623,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02624,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02625,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02626,False,,,medium,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02627,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02628,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02629,True,True,True,high,annotator_batch_036.jsonl,mixed
llm_train_02630,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02631,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02632,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02633,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02634,True,True,True,medium,annotator_batch_036.jsonl,mixed
llm_train_02635,False,,,medium,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02636,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02637,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02638,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02639,True,False,True,medium,annotator_batch_036.jsonl,lived_only
llm_train_02640,True,True,False,medium,annotator_batch_036.jsonl,clinical_only
llm_train_02641,True,True,True,high,annotator_batch_036.jsonl,mixed
llm_train_02642,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02643,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02644,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02645,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02646,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02647,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02648,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02649,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02650,True,True,False,medium,annotator_batch_036.jsonl,clinical_only
llm_train_02651,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02652,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02653,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02654,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02655,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02656,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02657,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02658,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02659,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02660,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02661,False,,,medium,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02662,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02663,False,,,medium,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02664,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02665,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02666,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02667,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02668,True,False,False,medium,annotator_batch_036.jsonl,substantive_other
llm_train_02669,True,True,False,medium,annotator_batch_036.jsonl,clinical_only
llm_train_02670,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02671,False,,,high,annotator_batch_036.jsonl,non_substantive_or_insufficient
llm_train_02672,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02673,True,True,False,medium,annotator_batch_036.jsonl,clinical_only
llm_train_02674,True,True,False,high,annotator_batch_036.jsonl,clinical_only
llm_train_02675,True,False,True,high,annotator_batch_036.jsonl,lived_only
llm_train_02676,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02677,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02678,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02679,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02680,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02681,False,,,medium,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02682,True,True,True,medium,annotator_batch_037.jsonl,mixed
llm_train_02683,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02684,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02685,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02686,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02687,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02688,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02689,False,,,medium,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02690,True,True,True,medium,annotator_batch_037.jsonl,mixed
llm_train_02691,True,True,True,medium,annotator_batch_037.jsonl,mixed
llm_train_02692,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02693,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02694,True,True,False,medium,annotator_batch_037.jsonl,clinical_only
llm_train_02695,True,True,False,medium,annotator_batch_037.jsonl,clinical_only
llm_train_02696,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02697,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02698,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02699,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02700,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02701,True,True,True,medium,annotator_batch_037.jsonl,mixed
llm_train_02702,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02703,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02704,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02705,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02706,True,True,True,medium,annotator_batch_037.jsonl,mixed
llm_train_02707,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02708,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02709,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02710,False,,,medium,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02711,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02712,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02713,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02714,True,True,False,medium,annotator_batch_037.jsonl,clinical_only
llm_train_02715,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02716,True,True,True,high,annotator_batch_037.jsonl,mixed
llm_train_02717,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02718,True,True,True,high,annotator_batch_037.jsonl,mixed
llm_train_02719,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02720,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02721,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02722,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02723,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02724,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02725,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02726,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02727,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02728,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02729,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02730,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02731,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02732,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02733,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02734,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02735,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02736,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02737,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02738,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02739,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02740,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02741,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02742,True,False,True,high,annotator_batch_037.jsonl,lived_only
llm_train_02743,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02744,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02745,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02746,True,True,False,high,annotator_batch_037.jsonl,clinical_only
llm_train_02747,True,True,False,medium,annotator_batch_037.jsonl,clinical_only
llm_train_02748,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02749,True,True,True,high,annotator_batch_037.jsonl,mixed
llm_train_02750,False,,,high,annotator_batch_037.jsonl,non_substantive_or_insufficient
llm_train_02751,True,False,True,medium,annotator_batch_038.jsonl,lived_only
llm_train_02752,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02753,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02754,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02755,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02756,True,False,True,high,annotator_batch_038.jsonl,lived_only
llm_train_02757,False,,,medium,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02758,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02759,True,True,True,medium,annotator_batch_038.jsonl,mixed
llm_train_02760,False,,,high,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02761,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02762,False,,,high,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02763,False,,,high,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02764,True,False,True,medium,annotator_batch_038.jsonl,lived_only
llm_train_02765,False,,,high,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02766,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02767,False,,,medium,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02768,False,,,high,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02769,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02770,True,False,True,medium,annotator_batch_038.jsonl,lived_only
llm_train_02771,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02772,False,,,medium,annotator_batch_038.jsonl,non_substantive_or_insufficient
llm_train_02773,True,True,False,high,annotator_batch_038.jsonl,clinical_only
llm_train_02774,True,False,True,high,annotator_batch_038.jsonl,lived_only
llm_train_02775,True,False,True,high,annotator_batch_038.jsonl,lived_only
